"Education_lev_x_Some_College_minus_Extremely_Likely","DogOwner_lev_x_","EthnicDescription_catN","MedianEducationYears","Education_lev_x_HS_Diploma_minus_Likely","BookBuyerInHome_lev_x_2_book_purchases_in_home","OccupationIndustry_lev_x_Clerical_slash_Office","OccupationIndustry_lev_x_Manufacturing","OccupationIndustry_lev_x_Financial_Services","Education_lev_x_HS_Diploma_minus_Extremely_Likely","BookBuyerInHome_catP","BookBuyerInHome_lev_x_","BookBuyerInHome_lev_x_1_book_purchase_in_home_","OccupationIndustry_lev_x_Skilled_Trades","OccupationIndustry_lev_x_Medical","OccupationIndustry_lev_x_Management","OccupationIndustry_lev_x_Unknown","OccupationIndustry_catP","OccupationIndustry_lev_x_Other","OccupationIndustry_lev_x_Education","BroadEthnicGroupings_catP","ISPSA","BroadEthnicGroupings_catD","EthnicDescription_catP","BroadEthnicGroupings_catN","Education_catP","EthnicDescription_catD","Education_catD","Education_catN","NetWorth_catN","OccupationIndustry_catD","NetWorth_catP","OccupationIndustry_catN","NetWorth_catD","BookBuyerInHome_catD","BookBuyerInHome_catN","PresenceOfChildrenCode_catN","UpscaleBuyerInHome_catN","UpscaleBuyerInHome_catD","UpscaleBuyerInHome_catP","MosaicZ4_catN","Education_lev_x_Bach_Degree_minus_Extremely_Likely","BroadEthnicGroupings_lev_x_Irish","PresenceOfChildrenCode_catP","DogOwner_lev_x_Yes","MosaicZ4_catP","AnyDonation","HighSpenders","OccupationRebinned","HasPet","MagazineSubscriptionCount","gbmPred","lmPred","xgbPred","ensemblePred"
0,1,-3.82339149907301,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.007,5,86.2070670154982,0.00746666666666667,21.9786131202914,0.1762,101.897177583031,98.5510896458431,1.24632102738497,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,0,0.7916,1,0,"Other",0,0,317.149196305207,346.192009702453,300.610900878906,321.317368962189
0,1,5.61984697000258,17,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,0,0.0598666666666667,1,0,0.072,8,101.295783780048,0.0902666666666667,1.0192167636323,0.0634666666666667,99.0347147106627,105.299339276523,-4.19964796590176,-0.279819865724562,97.5411379187053,0.1902,4.00160617583862,98.2179821366772,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,1,326.401695766805,327.39358728258,309.787811279297,321.194364776227
0,1,-0.742486571208303,14,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.008,7,92.0265670418615,0.406866666666667,3.24516371282095,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,-0.200421836437215,97.5411379187053,0.228466666666667,4.00160617583862,98.4125606550901,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,12.450076539709,0,0,0.4706,0,0.0014,1,1,"Other",0,1,324.985867820365,329.97246858818,308.569152832031,321.175829746859
0,1,5.61984697000258,14,0,0,1,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0404,0,0,0.0034,0,103.732691134919,0.0902666666666667,9.95368462447215,0.0612666666666667,99.0347147106627,100.495810794304,1.13459118660455,-2.0129328871987,103.752524675975,0.2184,-1.47118920553675,98.7666250947536,98.9257727609024,-0.232746773281519,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.110666666666667,0,0.7916,1,1,"Other",1,1,327.899865756397,321.126030763391,313.959259033203,320.995051850997
0,0,-0.742486571208303,16,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.004,9,99.9219586703705,0.406866666666667,15.2824336000107,0.207466666666667,98.1901517761769,98.5263524382467,4.11552040678816,-2.0129328871987,98.4777704868966,0.2184,-0.269804532752573,98.7666250947536,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,1,0.7916,1,0,"Other",1,1,326.484037809957,322.649374108552,313.849884033203,320.994431983904
0,1,13.125254992672,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.4066,9,98.9335721309893,0.0058,-0.476240578249076,0.207466666666667,92.5383271258222,98.5263524382467,4.11552040678816,3.50046213814039,98.4777704868966,0.103866666666667,-0.269804532752573,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,321.637338481281,340.850533279094,300.447662353516,320.978511371297
0,1,5.61984697000258,15,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.4066,8,98.9335721309893,0.0902666666666667,-0.476240578249076,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,15.1335007414843,0,0,0.4706,0,0.000466666666666667,1,0,"Other",0,0,318.250836282248,348.380095223859,296.108062744141,320.912998083416
0,1,-0.742486571208303,12,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.0606,4,98.8736660700706,0.406866666666667,-0.520459560200038,0.1762,98.1901517761769,98.5510896458431,1.24632102738497,6.31055524463881,97.5411379187053,0.0194,4.00160617583862,96.6508278376465,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.4706,0,0.7916,1,0,"Other",0,1,325.912093585275,326.354658124394,310.400695800781,320.88914917015
0,1,10.0525288153157,15,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,1,0.6392,0,0,0.4066,6,98.9335721309893,0.0112666666666667,-0.476240578249076,0.1762,94.7654734666816,98.5510896458431,1.24632102738497,6.31055524463881,98.4777704868966,0.0194,-0.269804532752573,96.6508278376465,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.250733333333333,0,0.7916,1,1,"Other",0,0,318.250836282248,343.962877821795,300.447662353516,320.887125485853
0,1,3.61496175573467,15,0,0,0,0,0,0,0.129733333333333,0,1,1,0,0,0,0.0384666666666667,0,0,0.0864666666666667,9,98.1953508955077,0.0753333333333333,-0.797301431687458,0.207466666666667,95.827530454933,98.5263524382467,4.11552040678816,3.50046213814039,101.566876210191,0.103866666666667,-1.35665258694883,97.9854417491854,96.8279485605122,5.36700565526439,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Service-Oriented",0,1,325.912093585275,327.793900972245,308.609588623047,320.771861060189
0,1,5.61984697000258,16,0,0,0,0,0,0,0.129733333333333,0,1,0,1,0,0,0.0527333333333333,0,0,0.4066,9,98.9335721309893,0.0902666666666667,-0.476240578249076,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,1.43736033194972,95.1704601516014,0.160066666666667,8.02099026077769,99.4838694709863,96.8279485605122,5.36700565526439,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,0,0.7916,1,0,"Healthcare",0,0,318.250836282248,346.830171438096,297.101104736328,320.727370818891
0,1,-0.742486571208303,16,0,0,0,0,0,0,0.657533333333333,1,0,0,1,0,0,0.0527333333333333,0,0,0.4066,6,98.9335721309893,0.406866666666667,-0.476240578249076,0.1762,98.1901517761769,98.5510896458431,1.24632102738497,3.50046213814039,95.1704601516014,0.103866666666667,8.02099026077769,97.9854417491854,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.250733333333333,0,0.7916,0,0,"Healthcare",0,1,325.912093585275,325.825792869342,310.400695800781,320.712860751799
0,1,5.61984697000258,15,0,0,0,0,0,1,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.0156666666666667,1,101.549458947024,0.0902666666666667,-0.931585666923581,0.106,99.0347147106627,96.2498321195847,-2.27438498492552,3.55095695581497,97.5411379187053,0.0308,4.00160617583862,97.8700474579218,98.9257727609024,-0.232746773281519,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.110666666666667,0,0.7916,1,1,"Other",0,1,327.327921531715,323.752110537156,310.996704101562,320.692245390145
0,1,-0.742486571208303,17,0,0,1,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0404,0,0,0.007,9,86.2070670154982,0.406866666666667,21.9786131202914,0.0634666666666667,98.1901517761769,105.299339276523,-4.19964796590176,1.43736033194972,103.752524675975,0.160066666666667,-1.47118920553675,99.4838694709863,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Other",0,0,318.333178325401,339.659598119943,304.078521728516,320.69043272462
0,1,5.61984697000258,12,0,0,0,0,0,0,0.657533333333333,1,0,0,0,1,0,0.0589333333333333,0,0,0.0109333333333333,8,104.069073139148,0.0902666666666667,4.447654592807,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,1.43736033194972,101.815887115318,0.160066666666667,-3.14248030155881,99.4838694709863,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.4706,0,0.7916,1,0,"Leadership/Management",0,1,328.826091521308,321.009252285624,312.141265869141,320.658869892024
0,1,-0.742486571208303,17,0,0,0,0,0,0,0.129733333333333,0,1,0,0,0,1,0.6392,0,0,0.0034,8,103.732691134919,0.406866666666667,9.95368462447215,0.184066666666667,98.1901517761769,100.146527534892,-2.44594361468762,1.43736033194972,98.4777704868966,0.160066666666667,-0.269804532752573,99.4838694709863,96.8279485605122,5.36700565526439,3.54364717640215,2.52600910962644,96.8608775543994,0.971466666666667,-1.05522623967664,0,0,0.049,0,0.00913333333333333,1,0,"Other",1,1,327.410263574868,322.001032540092,312.409973144531,320.607089753163
0,1,5.61984697000258,13,0,0,0,0,0,0,0.657533333333333,1,0,0,1,0,0,0.0527333333333333,0,0,0.4066,6,98.9335721309893,0.0902666666666667,-0.476240578249076,0.207466666666667,99.0347147106627,98.5263524382467,4.11552040678816,3.50046213814039,95.1704601516014,0.103866666666667,8.02099026077769,97.9854417491854,98.9257727609024,-0.232746773281519,-0.591488388313451,2.52600910962644,96.8608775543994,0.971466666666667,-4.07614378478763,0,0,0.4706,0,0.0204,1,0,"Healthcare",1,1,327.327921531715,322.15217343268,312.171661376953,320.550585447116
0,0,-0.742486571208303,12,0,0,0,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0598666666666667,1,0,0.001,5,86.7600980542319,0.406866666666667,17.5772695724852,0.0612666666666667,98.1901517761769,100.495810794304,1.13459118660455,-0.200421836437215,97.5411379187053,0.228466666666667,4.00160617583862,98.4125606550901,98.9257727609024,-0.232746773281519,2.04412729800174,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,0,0,0.250733333333333,1,0.7916,0,0,"Other",1,0,317.40695256049,340.370659544777,303.856872558594,320.544828221287
0,1,4.34174391233046,16,0,0,0,1,0,0,0.03,0,0,0,0,0,0,0.0210666666666667,0,0,0.00146666666666667,8,99.0995454799431,0.0226,28.0430264744408,0.1762,93.2182658851971,98.5510896458431,1.24632102738497,-2.0129328871987,95.3192851632485,0.2184,-7.18857007733646,98.7666250947536,95.5225639944888,2.41463977596504,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.110666666666667,0,0.7916,1,1,"Other",1,0,317.40695256049,344.099560249705,300.111846923828,320.539453244675
0,1,13.125254992672,15,0,0,1,0,0,0,0.657533333333333,1,0,0,0,0,0,0.0404,0,0,0.072,9,101.295783780048,0.0058,1.0192167636323,0.1762,92.5383271258222,98.5510896458431,1.24632102738497,3.50046213814039,103.752524675975,0.103866666666667,-1.47118920553675,97.9854417491854,98.9257727609024,-0.232746773281519,-0.307667716459207,2.52600910962644,96.8608775543994,0.971466666666667,0.680511403759795,1,0,0.110666666666667,0,0.7916,1,1,"Other",0,0,321.637338481281,339.404323063025,300.447662353516,320.496441299274
